customer_id,total_spent,orders,total_units,first_purchase,last_purchase,average_order_value,active_days,customer_value_segment
17472,697.54,3,455,2011-02-13 14:40:00,2011-06-01 14:57:00,232.51333333333332,109,Medium
15800,696.89,2,332,2011-04-07 12:39:00,2011-08-24 14:23:00,348.445,140,Medium
15700,696.68,2,357,2011-06-19 15:36:00,2011-06-20 16:53:00,348.34,2,Medium
14009,695.61,2,365,2011-05-18 13:00:00,2011-05-25 15:47:00,347.805,8,Medium
14959,695.42,4,494,2011-02-16 13:00:00,2011-10-06 18:23:00,173.855,233,Medium
17884,695.0699999999999,4,817,2010-12-03 12:11:00,2011-12-06 11:33:00,173.76749999999998,368,Medium
15304,694.4000000000001,8,104,2010-12-06 11:42:00,2011-10-10 10:23:00,86.80000000000001,308,Medium
12925,694.05,2,541,2011-09-26 11:05:00,2011-12-05 11:11:00,347.025,71,Medium
15053,693.95,3,984,2011-03-03 12:06:00,2011-12-05 12:08:00,231.3166666666667,278,Medium
14643,693.8100000000001,2,815,2010-12-16 17:53:00,2011-06-22 14:41:00,346.90500000000003,188,Medium
12410,693.3299999999999,2,211,2011-02-04 10:38:00,2011-02-04 10:39:00,346.66499999999996,1,Medium
13601,693.32,2,548,2011-05-12 16:52:00,2011-10-25 17:31:00,346.66,167,Medium
14111,692.85,4,458,2011-04-12 11:36:00,2011-11-25 13:44:00,173.2125,228,Medium
17198,692.22,3,357,2010-12-03 14:54:00,2011-11-16 10:39:00,230.74,348,Medium
17733,692.19,2,463,2011-03-23 09:54:00,2011-11-01 08:16:00,346.095,223,Medium
14880,690.59,3,365,2011-02-24 12:27:00,2011-09-23 13:42:00,230.1966666666667,212,Medium
16212,690.34,2,244,2011-03-01 12:51:00,2011-11-20 13:00:00,345.17,265,Medium
17796,690.0,4,176,2010-12-05 12:23:00,2011-10-30 15:38:00,172.5,330,Medium
18085,689.95,2,265,2010-12-01 12:08:00,2011-01-13 15:17:00,344.975,44,Medium
13023,689.9,2,286,2011-08-02 09:34:00,2011-10-06 16:27:00,344.95,66,Medium
15181,689.4799999999999,3,544,2011-03-15 12:03:00,2011-10-04 13:58:00,229.82666666666663,204,Medium
17502,689.1,4,376,2011-11-10 16:39:00,2011-11-30 13:13:00,172.275,20,Medium
13799,688.86,2,402,2011-02-18 14:18:00,2011-08-15 12:07:00,344.43,178,Medium
16642,688.33,2,479,2011-05-16 12:35:00,2011-12-05 11:31:00,344.165,203,Medium
18196,686.63,2,431,2011-02-22 16:13:00,2011-09-05 16:22:00,343.315,196,Medium
12658,686.05,1,320,2011-11-21 10:22:00,2011-11-21 10:22:00,686.05,1,Medium
15038,685.74,6,212,2010-12-05 10:54:00,2011-10-12 11:33:00,114.29,312,Medium
16122,684.4200000000001,4,1128,2010-12-08 11:41:00,2011-09-27 15:34:00,171.10500000000002,294,Medium
15669,684.34,4,342,2011-03-21 09:13:00,2011-10-30 16:03:00,171.085,224,Medium
17874,683.46,6,221,2011-03-29 11:25:00,2011-06-07 12:54:00,113.91000000000001,71,Medium
14222,683.17,1,607,2011-06-15 16:42:00,2011-06-15 16:42:00,683.17,1,Medium
15582,682.9100000000001,3,453,2011-05-03 13:36:00,2011-11-15 09:55:00,227.63666666666668,196,Medium
17341,682.29,3,443,2010-12-08 12:46:00,2011-07-06 12:33:00,227.42999999999998,210,Medium
18135,681.9100000000001,5,349,2011-06-02 14:04:00,2011-11-10 19:32:00,136.382,162,Medium
17397,681.41,2,250,2011-11-17 13:58:00,2011-11-17 14:08:00,340.705,1,Medium
12478,680.99,1,236,2011-12-06 09:56:00,2011-12-06 09:56:00,680.99,1,Medium
18082,680.84,1,608,2011-11-14 12:45:00,2011-11-14 12:45:00,680.84,1,Medium
13524,680.1800000000001,5,324,2011-05-04 12:26:00,2011-10-30 12:34:00,136.036,180,Medium
16872,680.02,3,600,2011-06-08 14:32:00,2011-09-23 16:05:00,226.67333333333332,108,Medium
15322,679.68,1,416,2011-09-15 09:34:00,2011-09-15 09:34:00,679.68,1,Medium
13430,679.45,2,751,2011-09-14 14:26:00,2011-11-21 08:19:00,339.725,68,Medium
14788,679.4399999999999,2,421,2011-11-13 15:52:00,2011-12-02 17:06:00,339.71999999999997,20,Medium
13925,678.25,4,331,2011-07-28 12:09:00,2011-09-08 12:47:00,169.5625,43,Medium
13548,678.16,2,436,2011-04-10 11:35:00,2011-09-04 14:50:00,339.08,148,Medium
13388,677.1,2,282,2011-07-31 12:52:00,2011-07-31 12:52:00,338.55,1,Medium
13040,676.99,2,355,2011-11-06 13:53:00,2011-12-01 10:38:00,338.495,25,Medium
16377,676.2,1,1500,2011-03-17 15:41:00,2011-03-17 15:41:00,676.2,1,Medium
15626,675.8,2,766,2011-01-14 10:10:00,2011-09-26 10:03:00,337.9,255,Medium
17462,675.69,2,227,2011-02-28 17:01:00,2011-10-10 13:56:00,337.845,224,Medium
15574,675.64,4,332,2010-12-02 15:46:00,2011-06-15 12:01:00,168.91,195,Medium
18156,675.64,2,283,2010-12-05 12:29:00,2011-11-27 12:24:00,337.82,357,Medium
12942,675.6,3,198,2010-12-09 09:34:00,2011-07-31 14:39:00,225.20000000000002,235,Medium
13607,675.51,1,288,2011-10-30 16:17:00,2011-10-30 16:17:00,675.51,1,Medium
13325,675.3,1,240,2011-09-19 10:36:00,2011-09-19 10:36:00,675.3,1,Medium
17994,674.89,4,495,2011-02-22 11:02:00,2011-08-10 11:41:00,168.7225,170,Medium
13838,674.82,4,254,2010-12-05 10:45:00,2011-12-04 11:00:00,168.705,365,Medium
13355,674.7,1,314,2011-08-09 14:48:00,2011-08-09 14:48:00,674.7,1,Medium
13464,674.68,1,403,2011-10-12 15:01:00,2011-10-12 15:01:00,674.68,1,Medium
17749,674.52,2,320,2011-03-28 13:39:00,2011-06-14 15:45:00,337.26,79,Medium
13951,674.45,3,459,2011-02-18 15:21:00,2011-06-16 16:43:00,224.8166666666667,119,Medium
14504,673.26,4,308,2011-03-06 14:38:00,2011-10-23 16:00:00,168.315,232,Medium
13258,672.83,3,282,2011-05-18 13:11:00,2011-11-28 09:31:00,224.27666666666667,194,Medium
14628,671.96,2,272,2011-04-11 14:43:00,2011-09-09 14:58:00,335.98,152,Medium
12838,671.95,2,355,2010-12-01 11:57:00,2011-11-06 12:20:00,335.975,341,Medium
12638,671.69,1,577,2011-11-06 13:11:00,2011-11-06 13:11:00,671.69,1,Medium
12418,668.58,1,407,2011-08-19 11:08:00,2011-08-19 11:08:00,668.58,1,Medium
14342,668.5600000000001,4,347,2011-05-13 13:50:00,2011-11-18 13:21:00,167.14000000000001,189,Medium
13741,668.4300000000001,3,218,2011-05-06 13:43:00,2011-09-29 09:19:00,222.81000000000003,146,Medium
16268,667.65,2,533,2011-09-29 18:30:00,2011-09-29 18:30:00,333.825,1,Medium
15969,666.1,3,124,2011-06-07 12:19:00,2011-12-07 11:06:00,222.03333333333333,183,Medium
17105,665.78,2,693,2011-02-06 14:46:00,2011-07-03 15:53:00,332.89,148,Medium
13963,664.54,4,460,2010-12-07 09:21:00,2011-02-04 14:43:00,166.135,60,Medium
17883,664.34,4,374,2011-04-07 19:16:00,2011-12-06 17:49:00,166.085,243,Medium
16208,664.26,2,333,2011-02-23 13:37:00,2011-10-26 11:36:00,332.13,245,Medium
13596,664.11,2,384,2011-11-27 11:57:00,2011-12-04 12:01:00,332.055,8,Medium
15643,664.0,3,246,2011-03-02 14:34:00,2011-06-01 07:38:00,221.33333333333334,91,Medium
14720,663.81,3,219,2011-08-05 12:06:00,2011-12-04 12:02:00,221.26999999999998,121,Medium
13240,663.65,4,298,2010-12-09 12:49:00,2011-09-04 14:08:00,165.9125,270,Medium
16573,663.61,2,360,2011-02-22 15:14:00,2011-09-16 09:13:00,331.805,206,Medium
16774,661.52,4,322,2011-06-14 12:45:00,2011-10-03 12:41:00,165.38,111,Medium
13028,661.3199999999999,2,798,2011-10-25 14:09:00,2011-11-17 11:10:00,330.65999999999997,23,Medium
14603,660.0,1,400,2011-03-10 10:27:00,2011-03-10 10:27:00,660.0,1,Medium
15492,659.4599999999999,2,483,2011-09-26 14:02:00,2011-11-11 14:53:00,329.72999999999996,47,Medium
13759,659.4100000000001,2,287,2011-09-29 15:40:00,2011-11-06 14:47:00,329.70500000000004,38,Medium
16357,658.88,3,246,2011-05-10 10:35:00,2011-11-06 16:04:00,219.62666666666667,181,Medium
14150,658.64,2,496,2010-12-15 10:04:00,2011-11-04 10:05:00,329.32,325,Medium
16696,657.9000000000001,4,146,2011-04-05 15:20:00,2011-07-27 14:23:00,164.47500000000002,113,Medium
14818,657.8,3,324,2011-03-31 12:28:00,2011-09-27 11:01:00,219.26666666666665,180,Medium
17459,657.3,2,537,2011-10-10 17:00:00,2011-10-27 13:25:00,328.65,17,Medium
15677,657.23,1,319,2011-10-21 15:36:00,2011-10-21 15:36:00,657.23,1,Medium
17321,657.16,2,364,2011-10-03 11:34:00,2011-12-01 13:41:00,328.58,60,Medium
16157,656.69,3,347,2011-09-28 11:48:00,2011-11-24 11:41:00,218.89666666666668,57,Medium
13049,656.6800000000001,2,268,2011-01-25 16:33:00,2011-10-06 15:31:00,328.34000000000003,254,Medium
16708,656.63,1,285,2011-10-25 12:20:00,2011-10-25 12:20:00,656.63,1,Medium
17299,656.61,4,668,2011-06-19 16:04:00,2011-11-28 12:01:00,164.1525,162,Medium
16127,656.25,1,323,2011-10-31 13:58:00,2011-10-31 13:58:00,656.25,1,Medium
14894,655.75,1,265,2011-09-15 13:51:00,2011-09-15 13:51:00,655.75,1,Medium
14725,655.58,1,588,2011-11-15 12:42:00,2011-11-15 12:42:00,655.58,1,Medium
16444,654.67,4,407,2011-03-20 12:14:00,2011-10-24 13:50:00,163.6675,219,Medium
14651,653.75,2,343,2011-05-12 16:29:00,2011-10-03 15:52:00,326.875,144,Medium
17398,653.38,3,310,2011-03-29 13:04:00,2011-08-17 09:48:00,217.79333333333332,141,Medium
18151,653.35,2,355,2011-02-23 08:29:00,2011-07-28 11:35:00,326.675,156,Medium
13496,653.33,2,341,2010-12-15 10:17:00,2011-11-29 10:58:00,326.665,350,Medium
18121,653.3,2,438,2011-07-08 12:14:00,2011-07-13 12:53:00,326.65,6,Medium
15205,653.24,2,378,2011-08-04 16:07:00,2011-09-15 19:36:00,326.62,43,Medium
15031,653.19,4,400,2011-03-02 14:46:00,2011-12-05 14:19:00,163.2975,278,Medium
14548,652.8,2,256,2011-01-26 08:38:00,2011-07-12 12:19:00,326.4,168,Medium
17523,652.74,4,872,2011-11-20 13:40:00,2011-11-28 13:20:00,163.185,8,Medium
16056,650.75,1,345,2011-10-25 15:19:00,2011-10-25 15:19:00,650.75,1,Medium
15571,650.4300000000001,4,264,2011-09-22 13:15:00,2011-11-28 10:02:00,162.60750000000002,67,Medium
16969,650.41,3,816,2011-06-01 12:10:00,2011-10-31 13:12:00,216.8033333333333,153,Medium
17779,650.32,3,396,2011-07-19 12:19:00,2011-11-18 14:15:00,216.77333333333334,123,Medium
14034,648.89,3,420,2011-07-05 13:06:00,2011-11-17 14:02:00,216.29666666666665,136,Medium
16495,648.26,3,328,2011-03-08 16:38:00,2011-12-06 13:20:00,216.08666666666667,273,Medium
17777,647.56,3,501,2011-08-31 14:35:00,2011-11-15 12:02:00,215.85333333333332,76,Medium
17373,646.92,4,408,2011-01-31 11:46:00,2011-10-30 15:28:00,161.73,273,Medium
16014,646.83,3,258,2011-02-21 17:42:00,2011-11-02 12:04:00,215.61,254,Medium
16734,646.76,3,345,2011-08-17 15:00:00,2011-10-18 13:44:00,215.58666666666667,62,Medium
12589,646.68,2,306,2011-07-18 12:05:00,2011-11-11 10:19:00,323.34,116,Medium
14044,646.42,4,304,2011-02-03 11:39:00,2011-11-13 12:05:00,161.605,284,Medium
15651,646.3,3,479,2011-03-24 08:56:00,2011-11-03 08:41:00,215.4333333333333,224,Medium
14855,645.65,2,267,2011-07-28 12:06:00,2011-08-12 14:02:00,322.825,16,Medium
12719,644.95,2,374,2011-10-05 14:50:00,2011-12-04 13:45:00,322.475,60,Medium
17312,644.3,3,372,2011-07-03 13:12:00,2011-07-24 11:52:00,214.76666666666665,21,Medium
14451,643.9,2,378,2011-05-29 12:35:00,2011-10-10 13:38:00,321.95,135,Medium
16383,643.76,2,467,2011-03-16 13:00:00,2011-09-26 12:45:00,321.88,194,Medium
14020,642.8,2,441,2011-09-12 15:32:00,2011-11-23 09:22:00,321.4,72,Medium
13034,642.77,2,369,2010-12-05 14:52:00,2011-10-16 12:21:00,321.385,315,Medium
15384,642.41,2,596,2010-12-15 11:34:00,2011-06-23 10:57:00,321.205,190,Medium
17545,642.32,3,337,2011-10-27 13:48:00,2011-10-27 14:04:00,214.10666666666668,1,Medium
17046,642.02,1,510,2011-07-05 14:24:00,2011-07-05 14:24:00,642.02,1,Medium
15297,641.94,3,292,2011-10-07 09:42:00,2011-11-29 16:32:00,213.98000000000002,54,Medium
18218,641.92,2,536,2011-03-03 12:24:00,2011-05-12 12:53:00,320.96,71,Medium
12365,641.38,2,174,2011-02-21 13:51:00,2011-02-21 14:04:00,320.69,1,Medium
12624,641.13,2,355,2011-06-15 12:34:00,2011-08-25 15:04:00,320.565,72,Medium
13417,640.83,2,162,2011-05-18 16:26:00,2011-12-05 08:49:00,320.415,201,Medium
13318,640.76,3,304,2011-11-02 13:26:00,2011-12-08 18:51:00,213.58666666666667,37,Medium
12631,640.5,1,236,2011-10-13 13:53:00,2011-10-13 13:53:00,640.5,1,Medium
14301,640.14,1,606,2011-08-14 15:33:00,2011-08-14 15:33:00,640.14,1,Medium
15648,639.5,2,218,2011-03-17 18:59:00,2011-05-19 15:53:00,319.75,63,Medium
17515,639.02,4,243,2011-01-25 14:33:00,2011-11-08 14:04:00,159.755,287,Medium
18160,638.0600000000001,2,294,2011-05-23 13:41:00,2011-10-13 15:50:00,319.03000000000003,144,Medium
14754,638.05,2,486,2011-02-17 12:21:00,2011-10-26 12:01:00,319.025,251,Medium
14128,637.5,2,564,2011-03-29 10:49:00,2011-10-10 12:00:00,318.75,196,Medium
14481,636.51,2,489,2011-02-25 13:53:00,2011-06-28 10:38:00,318.255,123,Medium
14664,636.24,2,465,2011-11-06 14:56:00,2011-11-20 10:59:00,318.12,14,Medium
15829,636.14,2,996,2011-07-22 10:23:00,2011-09-01 16:45:00,318.07,42,Medium
15773,635.6800000000001,1,311,2011-12-04 12:48:00,2011-12-04 12:48:00,635.6800000000001,1,Medium
14000,635.66,1,710,2011-05-12 16:50:00,2011-05-12 16:50:00,635.66,1,Medium
16139,635.41,3,330,2011-05-17 10:23:00,2011-11-21 08:37:00,211.8033333333333,188,Medium
13892,632.97,4,983,2011-04-07 12:04:00,2011-11-13 11:50:00,158.2425,220,Medium
14220,632.4,2,272,2010-12-16 18:18:00,2011-04-06 13:23:00,316.2,111,Medium
16306,632.27,6,487,2010-12-07 15:18:00,2011-05-10 12:12:00,105.37833333333333,154,Medium
18183,632.07,2,371,2011-03-10 10:08:00,2011-04-26 15:26:00,316.035,48,Medium
13822,632.0,2,611,2011-10-30 15:55:00,2011-12-04 12:13:00,316.0,35,Medium
14021,631.9,3,192,2011-03-28 15:10:00,2011-07-07 15:46:00,210.63333333333333,102,Medium
15244,631.57,2,405,2011-04-05 15:12:00,2011-10-05 13:19:00,315.785,183,Medium
17985,631.35,1,171,2011-11-17 14:24:00,2011-11-17 14:24:00,631.35,1,Medium
13539,631.34,3,320,2011-02-03 15:23:00,2011-09-15 10:18:00,210.4466666666667,224,Medium
16418,631.12,3,280,2011-04-27 16:54:00,2011-10-26 12:39:00,210.37333333333333,182,Medium
17990,630.84,3,414,2010-12-13 12:10:00,2011-04-17 11:44:00,210.28,125,Medium
13046,629.31,2,264,2011-03-18 15:43:00,2011-11-09 08:36:00,314.655,236,Medium
13525,628.78,2,394,2011-04-05 15:36:00,2011-11-25 12:01:00,314.39,234,Medium
14687,628.38,1,470,2011-08-25 11:59:00,2011-08-25 11:59:00,628.38,1,Medium
13518,627.16,1,382,2011-09-15 10:29:00,2011-09-15 10:29:00,627.16,1,Medium
15028,627.13,4,459,2010-12-06 12:47:00,2011-12-01 14:06:00,156.7825,361,Medium
15402,626.77,2,694,2011-05-27 13:32:00,2011-07-14 12:17:00,313.385,48,Medium
14036,626.65,1,268,2011-02-28 09:26:00,2011-02-28 09:26:00,626.65,1,Medium
12577,626.6,3,469,2010-12-15 16:21:00,2011-11-04 13:24:00,208.86666666666667,324,Medium
13914,626.45,2,380,2011-11-03 16:28:00,2011-11-28 10:35:00,313.225,25,Medium
16469,625.42,4,260,2011-04-07 13:11:00,2011-11-16 12:25:00,156.355,223,Medium
16750,623.93,5,214,2011-04-21 16:53:00,2011-10-26 12:48:00,124.78599999999999,188,Medium
12649,623.51,3,586,2011-05-11 14:37:00,2011-08-24 14:41:00,207.83666666666667,106,Medium
15147,623.5,1,366,2011-04-13 15:57:00,2011-04-13 15:57:00,623.5,1,Medium
13368,623.4,2,327,2011-01-06 12:32:00,2011-03-28 09:59:00,311.7,81,Medium
16431,623.28,3,442,2011-02-15 14:02:00,2011-05-10 14:09:00,207.76,85,Medium
15258,623.16,2,142,2011-05-06 14:16:00,2011-06-24 12:30:00,311.58,49,Medium
17499,622.88,1,711,2011-02-23 09:14:00,2011-02-23 09:14:00,622.88,1,Medium
15182,622.85,2,253,2011-03-16 12:42:00,2011-07-08 13:37:00,311.425,115,Medium
17460,622.4300000000001,6,236,2010-12-01 16:24:00,2011-09-06 15:04:00,103.73833333333334,279,Medium
15768,621.8299999999999,3,244,2011-04-28 09:20:00,2011-08-16 10:48:00,207.27666666666664,111,Medium
18217,621.75,2,491,2011-09-30 10:44:00,2011-11-10 13:18:00,310.875,42,Medium
16915,621.6800000000001,6,132,2011-03-01 09:52:00,2011-11-30 16:39:00,103.61333333333334,275,Medium
17640,621.66,1,250,2011-09-14 09:13:00,2011-09-14 09:13:00,621.66,1,Medium
14152,621.29,2,711,2011-04-19 15:46:00,2011-09-25 12:54:00,310.645,159,Medium
13402,621.23,2,479,2010-12-02 17:12:00,2011-08-04 15:51:00,310.615,245,Medium
13546,621.09,3,357,2011-05-23 12:14:00,2011-11-27 14:50:00,207.03,189,Medium
16141,620.4,1,238,2011-09-12 13:11:00,2011-09-12 13:11:00,620.4,1,Medium
12667,620.13,1,395,2011-10-12 17:00:00,2011-10-12 17:00:00,620.13,1,Medium
13493,618.63,2,380,2011-02-25 16:42:00,2011-03-09 15:35:00,309.315,12,Medium
16613,618.59,1,293,2011-09-30 15:52:00,2011-09-30 15:52:00,618.59,1,Medium
13145,618.52,4,145,2010-12-02 18:06:00,2011-10-31 12:45:00,154.63,333,Medium
12596,618.27,2,474,2011-04-11 13:22:00,2011-10-19 13:02:00,309.135,191,Medium
13301,618.09,4,345,2011-02-20 13:13:00,2011-08-28 11:25:00,154.5225,189,Medium
16134,618.09,2,371,2010-12-15 14:00:00,2011-11-18 10:05:00,309.045,338,Medium
14593,617.15,3,330,2011-05-25 11:14:00,2011-11-18 12:48:00,205.71666666666667,178,Medium
14377,617.05,2,219,2011-03-22 13:38:00,2011-06-01 13:32:00,308.525,71,Medium
16311,616.26,2,394,2011-10-21 13:13:00,2011-11-22 08:54:00,308.13,32,Medium
14905,616.15,2,287,2011-04-20 10:48:00,2011-07-05 12:41:00,308.075,77,Medium
14382,615.49,1,1231,2011-11-13 16:18:00,2011-11-13 16:18:00,615.49,1,Medium
15275,615.14,1,498,2011-11-02 11:20:00,2011-11-02 11:20:00,615.14,1,Medium
16566,614.66,5,362,2011-02-20 10:29:00,2011-11-24 16:34:00,122.93199999999999,278,Medium
16116,612.78,1,248,2011-05-12 12:01:00,2011-05-12 12:01:00,612.78,1,Medium
18022,612.72,1,703,2011-11-04 12:45:00,2011-11-04 12:45:00,612.72,1,Medium
12513,612.29,1,462,2011-08-19 10:51:00,2011-08-19 10:51:00,612.29,1,Medium
18149,612.0799999999999,3,310,2011-03-11 12:44:00,2011-10-20 12:04:00,204.02666666666664,223,Medium
15232,612.06,2,686,2011-07-22 12:21:00,2011-08-18 16:27:00,306.03,28,Medium
15645,612.01,1,256,2011-11-21 11:55:00,2011-11-21 11:55:00,612.01,1,Medium
16109,611.88,2,612,2011-02-04 12:37:00,2011-05-05 09:17:00,305.94,90,Medium
16763,611.85,1,319,2011-05-25 11:52:00,2011-05-25 11:52:00,611.85,1,Medium
13731,610.59,2,278,2011-04-07 10:10:00,2011-05-04 14:33:00,305.295,28,Medium
12673,610.52,2,351,2011-01-17 11:46:00,2011-12-04 13:55:00,305.26,322,Medium
15795,610.01,1,581,2011-07-13 10:43:00,2011-07-13 10:43:00,610.01,1,Medium
14636,609.85,2,241,2011-03-16 09:52:00,2011-11-03 16:12:00,304.925,233,Medium
13357,609.4,1,321,2011-03-27 13:56:00,2011-03-27 13:56:00,609.4,1,Medium
16442,609.3,3,443,2010-12-14 10:46:00,2011-12-08 11:43:00,203.1,360,Medium
13933,608.7900000000001,2,205,2011-07-14 13:35:00,2011-08-22 14:03:00,304.39500000000004,40,Medium
12933,607.53,3,499,2011-03-01 11:30:00,2011-11-15 16:38:00,202.51,260,Medium
17119,606.91,2,334,2011-10-11 11:03:00,2011-12-06 14:40:00,303.455,57,Medium
16718,606.0500000000001,1,407,2010-12-05 13:03:00,2010-12-05 13:03:00,606.0500000000001,1,Medium
17849,605.8000000000001,4,114,2011-01-10 11:59:00,2011-05-05 13:46:00,151.45000000000002,116,Medium
14133,605.64,3,348,2011-01-28 11:27:00,2011-08-02 11:34:00,201.88,187,Medium
17507,605.58,2,359,2011-02-03 18:08:00,2011-03-23 11:48:00,302.79,48,Medium
13233,605.12,2,1004,2011-01-07 14:49:00,2011-09-26 13:25:00,302.56,262,Medium
14323,605.0600000000001,2,350,2011-04-15 11:44:00,2011-08-17 11:37:00,302.53000000000003,124,Medium
17664,604.64,2,604,2011-05-11 14:17:00,2011-11-21 11:29:00,302.32,194,Medium
12944,604.51,2,289,2010-12-20 10:41:00,2011-11-04 11:04:00,302.255,320,Medium
16732,603.75,1,317,2011-11-08 09:54:00,2011-11-08 09:54:00,603.75,1,Medium
12707,603.42,1,256,2011-02-21 08:38:00,2011-02-21 08:38:00,603.42,1,Medium
16022,602.63,1,255,2011-03-24 13:16:00,2011-03-24 13:16:00,602.63,1,Medium
15366,602.51,2,621,2010-12-16 15:59:00,2011-09-25 15:01:00,301.255,283,Medium
12654,601.98,5,264,2011-02-17 13:16:00,2011-11-29 10:10:00,120.396,285,Medium
14609,601.56,4,7026,2011-02-16 12:10:00,2011-09-28 12:54:00,150.39,225,Medium
16654,601.27,4,282,2010-12-06 15:09:00,2011-07-21 15:23:00,150.3175,228,Medium
12420,600.39,1,345,2011-10-07 08:55:00,2011-10-07 08:55:00,600.39,1,Medium
18211,600.07,5,359,2011-03-06 12:09:00,2011-11-14 08:10:00,120.01400000000001,253,Medium
12872,599.97,2,319,2010-12-09 14:44:00,2011-01-17 10:52:00,299.985,39,Medium
12521,599.68,1,309,2011-07-20 10:51:00,2011-07-20 10:51:00,599.68,1,Medium
12556,599.56,2,355,2011-07-11 13:35:00,2011-10-20 13:06:00,299.78,101,Medium
14710,599.48,4,375,2011-10-11 13:49:00,2011-11-25 14:53:00,149.87,46,Medium
17420,598.83,3,265,2010-12-01 09:56:00,2011-10-20 14:52:00,199.61,324,Medium
15720,598.73,1,281,2011-11-15 14:48:00,2011-11-15 14:48:00,598.73,1,Medium
13311,598.57,2,305,2011-07-12 14:26:00,2011-12-05 12:55:00,299.285,146,Medium
16298,598.2,3,198,2011-06-06 10:06:00,2011-11-17 11:59:00,199.4,165,Medium
14108,597.91,2,381,2011-08-30 11:32:00,2011-11-09 10:41:00,298.955,71,Medium
14645,597.09,2,381,2011-03-09 09:52:00,2011-07-06 09:15:00,298.545,119,Medium
15381,596.85,2,171,2011-03-16 13:44:00,2011-05-10 11:55:00,298.425,55,Medium
14675,596.36,1,336,2011-11-23 12:58:00,2011-11-23 12:58:00,596.36,1,Medium
14467,596.26,4,276,2011-01-31 12:35:00,2011-11-22 12:48:00,149.065,296,Medium
18246,596.1,2,166,2011-04-20 13:55:00,2011-11-16 11:49:00,298.05,210,Medium
14965,596.09,2,363,2011-09-04 13:15:00,2011-09-04 13:20:00,298.045,1,Medium
13888,595.67,2,254,2011-05-05 14:41:00,2011-08-12 10:13:00,297.835,99,Medium
17658,595.42,2,616,2011-05-12 15:23:00,2011-11-14 12:07:00,297.71,186,Medium
14284,595.25,2,161,2011-09-14 13:04:00,2011-11-09 08:11:00,297.625,56,Medium
13558,594.52,4,338,2011-10-02 13:01:00,2011-12-04 11:24:00,148.63,63,Medium
16788,594.39,2,304,2011-03-30 13:05:00,2011-08-08 14:53:00,297.195,132,Medium
16325,594.24,3,194,2011-04-08 09:20:00,2011-10-24 08:48:00,198.08,199,Medium
13959,594.04,3,355,2010-12-12 13:56:00,2011-09-21 15:06:00,198.01333333333332,284,Medium
15442,594.0,1,120,2011-04-05 12:24:00,2011-04-05 12:24:00,594.0,1,Medium
12917,594.0,1,120,2011-08-03 16:42:00,2011-08-03 16:42:00,594.0,1,Medium
16535,593.75,1,356,2011-12-04 15:18:00,2011-12-04 15:18:00,593.75,1,Medium
18232,592.97,4,302,2011-05-26 16:30:00,2011-09-19 11:49:00,148.2425,116,Medium
16203,592.9,4,262,2010-12-02 15:39:00,2011-10-12 12:31:00,148.225,314,Medium
14692,591.55,4,265,2011-01-21 13:47:00,2011-07-25 15:08:00,147.8875,186,Medium
15573,591.1899999999999,2,355,2011-09-15 12:16:00,2011-11-08 11:38:00,295.59499999999997,54,Medium
13276,590.9300000000001,2,161,2011-09-01 10:03:00,2011-10-07 12:44:00,295.46500000000003,37,Medium
13270,590.0,1,200,2010-12-08 14:53:00,2010-12-08 14:53:00,590.0,1,Medium
13452,590.0,2,2,2011-03-14 11:38:00,2011-03-25 14:19:00,295.0,12,Medium
14882,589.7,2,158,2011-11-06 10:15:00,2011-11-13 12:47:00,294.85,8,Medium
16838,588.85,2,185,2011-02-24 15:01:00,2011-05-26 13:13:00,294.425,91,Medium
14338,588.22,2,335,2011-05-27 13:30:00,2011-07-01 14:08:00,294.11,36,Medium
15624,588.13,4,357,2011-03-28 13:32:00,2011-08-15 11:38:00,147.0325,140,Medium
17351,587.15,3,113,2011-03-11 16:05:00,2011-11-03 18:45:00,195.71666666666667,238,Medium
17890,586.89,2,402,2010-12-13 15:12:00,2011-01-21 11:19:00,293.445,39,Medium
12384,585.27,2,126,2011-08-10 11:23:00,2011-11-11 08:39:00,292.635,93,Medium
13243,585.12,1,232,2011-05-20 13:14:00,2011-05-20 13:14:00,585.12,1,Medium
15222,585.0,1,440,2011-01-25 08:03:00,2011-01-25 08:03:00,585.0,1,Medium
16384,584.5,2,260,2011-03-21 10:13:00,2011-09-11 11:19:00,292.25,175,Medium
16072,584.3199999999999,1,140,2011-02-24 14:32:00,2011-02-24 14:32:00,584.3199999999999,1,Medium
14023,584.07,2,345,2011-04-03 15:50:00,2011-12-02 13:58:00,292.035,243,Medium
13557,584.06,2,546,2011-03-04 12:14:00,2011-11-11 15:24:00,292.03,253,Medium
15762,583.75,2,251,2011-09-23 15:17:00,2011-10-05 16:15:00,291.875,13,Medium
17014,583.4300000000001,3,243,2011-10-04 11:36:00,2011-12-01 14:09:00,194.4766666666667,59,Medium
12426,582.73,1,258,2011-05-29 12:26:00,2011-05-29 12:26:00,582.73,1,Medium
13427,582.6,3,545,2011-05-08 15:58:00,2011-11-20 13:02:00,194.20000000000002,196,Medium
12695,582.1,4,220,2011-05-13 13:15:00,2011-12-02 13:22:00,145.525,204,Medium
17259,581.23,2,388,2010-12-06 12:55:00,2011-07-14 15:01:00,290.615,221,Medium
